Name,Club,Age,Overall,Potential,Value,Wage,Attack Score,Efficiency,Value Efficiency,Player Level,Predicted Overall
James Maddison,Leicester City,25,82,84,38000000.0,100000.0,80.0,0.9761904761904762,2.157894736842105e-06,Good,81.97360751153994
Gerónimo Rulli,Villarreal CF,30,82,82,20500000.0,34000.0,29.0,1.0,4e-06,Good,81.2448782697987
Andrej Kramarić,TSG Hoffenheim,31,82,82,25500000.0,54000.0,81.0,1.0,3.215686274509804e-06,Good,81.3219975796294
Rafael A. Ferreira Silva,SL Benfica,29,82,82,30000000.0,24000.0,76.33333333333333,1.0,2.733333333333333e-06,Good,81.13472510061766
Giovanni Di Lorenzo,Napoli,28,82,82,27500000.0,66000.0,68.66666666666667,1.0,2.981818181818182e-06,Good,81.50560930343991
David Soria Solís,Getafe CF,29,82,82,21000000.0,32000.0,28.666666666666668,1.0,3.904761904761905e-06,Good,81.24980591887291
Manuel Locatelli,Juventus,24,82,86,40000000.0,37000.0,73.0,0.9534883720930232,2.05e-06,Good,81.68401863992861
Robin Gosens,Inter,27,82,82,29500000.0,59000.0,80.33333333333333,1.0,2.7796610169491524e-06,Good,81.45444173336122
Gonçalo Manuel Ganchinho Guedes,Wolverhampton Wanderers,25,82,85,41000000.0,105000.0,82.66666666666667,0.9647058823529412,2e-06,Good,82.10747751233353
Jonathan Tah,Bayer 04 Leverkusen,26,82,84,33500000.0,62000.0,41.66666666666666,0.9761904761904762,2.447761194029851e-06,Good,81.6884287680297
Andreas Christensen,FC Barcelona,26,82,86,37500000.0,145000.0,35.0,0.9534883720930232,2.1866666666666668e-06,Good,82.59183630033053
Emre Can,Borussia Dortmund,28,82,82,30500000.0,63000.0,78.33333333333333,1.0,2.6885245901639346e-06,Good,81.47464514088355
Anderson Souza Conceição,Al Nassr,28,82,82,31000000.0,64000.0,82.66666666666667,1.0,2.6451612903225807e-06,Good,81.47743865177475
Julian Brandt,Borussia Dortmund,26,82,85,40000000.0,60000.0,79.66666666666667,0.9647058823529412,2.05e-06,Good,81.71800922087218
Timo Werner,RB Leipzig,26,82,84,38000000.0,73000.0,83.33333333333333,0.9761904761904762,2.157894736842105e-06,Good,81.72574689417647
José Luís Gayà Peña,Valencia CF,27,82,83,32000000.0,44000.0,66.0,0.9879518072289156,2.5625e-06,Good,81.4085324331945
Otávio Edmilson da Silva Monteiro,FC Porto,27,82,82,32500000.0,21000.0,72.33333333333333,1.0,2.523076923076923e-06,Good,81.1630794106334
Alejandro Grimaldo García,SL Benfica,26,82,83,33000000.0,19000.0,69.33333333333333,0.9879518072289156,2.4848484848484848e-06,Good,81.21901987301592
Raphaël Guerreiro,Borussia Dortmund,28,82,82,27500000.0,57000.0,78.0,1.0,2.981818181818182e-06,Good,81.416012964229
André Onana,Inter,26,82,85,30500000.0,59000.0,29.33333333333333,0.9647058823529412,2.6885245901639346e-06,Good,81.76147053107906
Matthias Ginter,Sport-Club Freiburg,28,82,83,29000000.0,40000.0,63.0,0.9879518072289156,2.827586206896552e-06,Good,81.35146590628798
Sébastien Haller,Borussia Dortmund,28,82,82,31000000.0,68000.0,84.33333333333333,1.0,2.6451612903225807e-06,Good,81.50777329535589
Aritz Elustondo,Real Sociedad,28,82,83,29000000.0,43000.0,39.0,0.9879518072289156,2.827586206896552e-06,Good,81.41540827444814
Tammy Abraham,Roma,24,82,85,42000000.0,77000.0,82.66666666666667,0.9647058823529412,1.9523809523809523e-06,Good,81.89861259863363
Ismaël Bennacer,AC Milan,24,82,86,40000000.0,63000.0,68.0,0.9534883720930232,2.05e-06,Good,81.90702340485657
Alejandro Remiro Gargallo,Real Sociedad,27,82,84,28000000.0,34000.0,27.666666666666668,0.9761904761904762,2.9285714285714287e-06,Good,81.44298935750888
Dani Rojas,AFC Richmond,26,82,83,36500000.0,74000.0,84.0,0.9879518072289156,2.2465753424657533e-06,Good,81.66077470352519
Florian Wirtz,Bayer 04 Leverkusen,19,82,91,66000000.0,38000.0,74.33333333333333,0.9010989010989012,1.2424242424242424e-06,Good,82.66936548936482
Antony Matheus dos Santos,Manchester United,22,82,88,49000000.0,130000.0,75.0,0.9318181818181818,1.673469387755102e-06,Good,82.78495581687483
Darwin Núñez,Liverpool,23,82,89,61500000.0,120000.0,84.33333333333333,0.9213483146067416,1.3333333333333334e-06,Good,82.86825333604688
Nico Schlotterbeck,Borussia Dortmund,22,82,88,44500000.0,47000.0,60.0,0.9318181818181818,1.8426966292134831e-06,Good,82.10917139299187
Bukayo Saka,Arsenal,20,82,89,60500000.0,76000.0,77.0,0.9213483146067416,1.3553719008264463e-06,Good,82.5713630561319
Daniel Olmo Carvajal,RB Leipzig,24,82,87,46000000.0,59000.0,78.33333333333333,0.942528735632184,1.7826086956521738e-06,Good,82.00146999815453
Aurélien Tchouaméni,Real Madrid CF,22,82,89,61500000.0,145000.0,73.33333333333333,0.9213483146067416,1.3333333333333334e-06,Good,83.1120941352795
Ferran Torres García,FC Barcelona,22,82,88,49000000.0,150000.0,81.66666666666667,0.9318181818181818,1.673469387755102e-06,Good,82.93934793811215
Noussair Mazraoui,FC Bayern München,24,82,86,40500000.0,59000.0,73.66666666666667,0.9534883720930232,2.0246913580246915e-06,Good,81.8663248594415
Arnaut Danjuma,Villarreal CF,25,82,83,36500000.0,43000.0,82.33333333333333,0.9879518072289156,2.2465753424657533e-06,Good,81.4266399873218
Aaron Ramsdale,Arsenal,24,82,86,34500000.0,62000.0,32.0,0.9534883720930232,2.3768115942028985e-06,Good,81.93989632901364
Lucas Tolentino Coelho de Lima,West Ham United,24,82,87,46000000.0,77000.0,78.66666666666667,0.942528735632184,1.7826086956521738e-06,Good,82.1496671785957
Denzel Dumfries,Inter,26,82,84,34500000.0,73000.0,69.66666666666667,0.9761904761904762,2.3768115942028985e-06,Good,81.73684699171892
Ruslan Malinovskyi,Atalanta,29,82,82,30500000.0,73000.0,82.0,1.0,2.6885245901639346e-06,Good,81.5319860517969
Raúl Jiménez,Wolverhampton Wanderers,31,82,82,25500000.0,110000.0,82.33333333333333,1.0,3.215686274509804e-06,Good,81.78257211374296
Josué Durval Chiamulera Vaz,Club Athletico Paranaense,30,82,82,25000000.0,23000.0,43.0,1.0,3.28e-06,Good,81.14553568323038
Lucas Luciano Mantela Patrício,Palmeiras,22,82,82,27000000.0,33000.0,30.0,1.0,3.037037037037037e-06,Good,81.41026504011208
Ben Chilwell,Chelsea,25,82,85,37000000.0,110000.0,70.0,0.9647058823529412,2.216216216216216e-06,Good,82.15666392869267
André Miguel Valente da Silva,RB Leipzig,26,82,84,38000000.0,73000.0,83.66666666666667,0.9761904761904762,2.157894736842105e-06,Good,81.7252031135101
Christian Pulisic,Chelsea,23,82,88,48000000.0,120000.0,76.66666666666667,0.9318181818181818,1.7083333333333334e-06,Good,82.6770931315717
Jordan Pickford,Everton,28,82,84,26000000.0,45000.0,34.0,0.9761904761904762,3.153846153846154e-06,Good,81.4978463185187
Sergi Darder Moll,RCD Espanyol de Barcelona,28,82,82,30500000.0,30000.0,75.66666666666667,1.0,2.6885245901639346e-06,Good,81.20630362418373
Willi Orban,RB Leipzig,29,82,82,25500000.0,65000.0,39.0,1.0,3.215686274509804e-06,Good,81.52003393567472
Idrissa Gueye,Everton,32,82,82,20500000.0,53000.0,71.33333333333333,1.0,4e-06,Good,81.2941997349329
Iñigo Martínez Berridi,Athletic Club de Bilbao,31,82,82,21000000.0,35000.0,58.333333333333336,1.0,3.904761904761905e-06,Good,81.18757686167643
Łukasz Fabiański,West Ham United,37,82,82,3400000.0,43000.0,27.0,1.0,2.411764705882353e-05,Good,81.13263672045292
Ivan Rakitić,Sevilla FC,34,82,82,14000000.0,39000.0,80.33333333333333,1.0,5.857142857142857e-06,Good,81.10441695794071
Dimitri Payet,Olympique de Marseille,35,82,82,12500000.0,40000.0,79.66666666666667,1.0,6.56e-06,Good,81.08965871848673
Rui Pedro dos Santos Patrício,Roma,34,82,82,5000000.0,59000.0,27.666666666666668,1.0,1.64e-05,Good,81.32681512692923
Olivier Giroud,AC Milan,35,82,82,13000000.0,66000.0,86.33333333333333,1.0,6.307692307692308e-06,Good,81.29523043291852
Simon Kjær,AC Milan,33,82,82,14500000.0,73000.0,53.333333333333336,1.0,5.655172413793104e-06,Good,81.45032898253609
Yuri Berchiche Izeta,Athletic Club de Bilbao,32,82,82,21000000.0,35000.0,68.33333333333333,1.0,3.904761904761905e-06,Good,81.15195207264762
Toby Alderweireld,Royal Antwerp FC,33,82,82,14500000.0,30000.0,58.333333333333336,1.0,5.655172413793104e-06,Good,81.08684664322882
Marko Arnautović,Bologna,33,82,82,19500000.0,51000.0,81.33333333333333,1.0,4.2051282051282055e-06,Good,81.23884962679713
César Azpilicueta Tanco,Chelsea,32,82,82,20000000.0,115000.0,58.66666666666666,1.0,4.1e-06,Good,81.82559410457608
Philippe Coutinho Correia,Aston Villa,30,82,82,29500000.0,100000.0,79.0,1.0,2.7796610169491524e-06,Good,81.73748160476552
Christian Eriksen,Manchester United,30,82,82,29000000.0,135000.0,77.0,1.0,2.827586206896552e-06,Good,82.02836355142503
Raúl Albiol Tortajada,Villarreal CF,36,82,82,5500000.0,30000.0,40.66666666666666,1.0,1.490909090909091e-05,Good,81.02894600057215
Sebastián Coates,Sporting CP,31,82,82,21000000.0,19000.0,51.333333333333336,1.0,3.904761904761905e-06,Good,81.06678206801817
Lucas Digne,Aston Villa,28,82,82,27500000.0,100000.0,72.0,1.0,2.981818181818182e-06,Good,81.78112664553524
Francisco Román Alarcón Suárez,Sevilla FC,30,82,82,29500000.0,39000.0,74.0,1.0,2.7796610169491524e-06,Good,81.24157172434059
Geoffrey Kondogbia,Atlético de Madrid,29,82,82,29500000.0,71000.0,78.66666666666667,1.0,2.7796610169491524e-06,Good,81.5176985393532
Gabriel Armando de Abreu,Valencia CF,31,82,82,21000000.0,44000.0,51.333333333333336,1.0,3.904761904761905e-06,Good,81.27336673622304
José Ignacio Fernández Iglesias,Real Madrid CF,32,82,82,20000000.0,155000.0,41.0,1.0,4.1e-06,Good,82.1849499490192
Kevin Volland,AS Monaco,29,82,82,30500000.0,76000.0,85.66666666666667,1.0,2.6885245901639346e-06,Good,81.55079462465187
Leonardo Spinazzola,Roma,29,82,82,27000000.0,77000.0,68.33333333333333,1.0,3.037037037037037e-06,Good,81.57613969625211
Steven Berghuis,Ajax,30,82,82,29500000.0,25000.0,82.0,1.0,2.7796610169491524e-06,Good,81.112833574154
Anthony Lopes,Olympique Lyonnais,31,82,82,16000000.0,60000.0,26.666666666666668,1.0,5.125e-06,Good,81.42982796492956
Luis Muriel,Atalanta,31,82,82,25500000.0,70000.0,82.66666666666667,1.0,3.215686274509804e-06,Good,81.45149286394886
Wilfried Zaha,Crystal Palace,29,82,82,30000000.0,85000.0,80.0,1.0,2.733333333333333e-06,Good,81.6328101037079
Francesco Acerbi,Inter,34,82,82,10000000.0,59000.0,44.0,1.0,8.2e-06,Good,81.31616260253199
Evan Ndicka,Eintracht Frankfurt,22,81,85,34000000.0,30000.0,59.333333333333336,0.9529411764705882,2.3823529411764705e-06,Good,80.7128962447241
Tomáš Souček,West Ham United,27,81,83,28000000.0,75000.0,74.0,0.9759036144578314,2.8928571428571427e-06,Good,80.769972060258
Antonín Barák,Fiorentina,27,81,82,30000000.0,41000.0,80.66666666666667,0.9878048780487804,2.7e-06,Good,80.42727971853381
Martin Terrier,Stade Rennais FC,25,81,84,34000000.0,61000.0,81.0,0.9642857142857144,2.3823529411764705e-06,Good,80.77837327641933
David Raum,RB Leipzig,24,81,85,34500000.0,49000.0,60.0,0.9529411764705882,2.347826086956522e-06,Good,80.83178956597445
Yves Bissouma,Tottenham Hotspur,25,81,86,34500000.0,88000.0,69.66666666666667,0.9418604651162792,2.347826086956522e-06,Good,81.23541513958875
Alphonse Areola,West Ham United,29,81,82,20000000.0,64000.0,30.666666666666668,0.9878048780487804,4.05e-06,Good,80.62829651864777
Ibrahim Sangaré,PSV,24,81,86,35500000.0,20000.0,70.0,0.9418604651162792,2.2816901408450703e-06,Good,80.69547097609475
Jesús Corona,Sevilla FC,29,81,81,25500000.0,40000.0,69.66666666666667,1.0,3.176470588235294e-06,Good,80.3478784352736
Thomas Delaney,Sevilla FC,30,81,81,21500000.0,33000.0,73.66666666666667,1.0,3.767441860465116e-06,Good,80.2514038085391
Alexandre Lacazette,Olympique Lyonnais,31,81,81,22000000.0,81000.0,83.33333333333333,1.0,3.681818181818182e-06,Good,80.61456463595525
Nicolò Zaniolo,Roma,22,81,88,53000000.0,71000.0,80.66666666666667,0.9204545454545454,1.5283018867924528e-06,Good,81.4814536752535
Norberto Murara Neto,AFC Bournemouth,32,81,81,13000000.0,47000.0,28.0,1.0,6.230769230769231e-06,Good,80.37577879791289
Ibrahima Konaté,Liverpool,23,81,88,48000000.0,90000.0,37.0,0.9204545454545454,1.6875e-06,Good,81.67438919308623
Pedro Antonio Porro Sauceda,Sporting CP,22,81,87,38500000.0,15000.0,75.0,0.9310344827586208,2.103896103896104e-06,Good,80.82902051767067
Marc Cucurella Saseta,Chelsea,23,81,85,34500000.0,90000.0,72.66666666666667,0.9529411764705882,2.347826086956522e-06,Good,81.16923612554896
Lisandro Martínez,Manchester United,24,81,86,35000000.0,95000.0,62.0,0.9418604651162792,2.3142857142857145e-06,Good,81.32667644387587
Matheus Santos Carneiro Da Cunha,Atlético de Madrid,23,81,86,39500000.0,60000.0,83.33333333333333,0.9418604651162792,2.050632911392405e-06,Good,81.03636077021065
Pedro António Pereira Gonçalves,Sporting CP,24,81,86,39000000.0,19000.0,82.0,0.9418604651162792,2.076923076923077e-06,Good,80.67882639515574
Mehdi Taremi,FC Porto,29,81,81,25500000.0,22000.0,83.0,1.0,3.176470588235294e-06,Good,80.17738624751303
Rodrygo Silva de Goes,Real Madrid CF,21,81,88,52500000.0,130000.0,77.33333333333333,0.9204545454545454,1.5428571428571428e-06,Good,81.9921433950939
Edmond Tapsoba,Bayer 04 Leverkusen,23,81,86,35000000.0,49000.0,55.0,0.9418604651162792,2.3142857142857145e-06,Good,80.97729141741078
Dejan Kulusevski,Tottenham Hotspur,22,81,87,41500000.0,105000.0,77.0,0.9310344827586208,1.9518072289156626e-06,Good,81.5790582761619
Bruno Guimarães Moura,Newcastle United,24,81,86,38500000.0,88000.0,68.0,0.9418604651162792,2.103896103896104e-06,Good,81.27023959456162
Joško Gvardiol,RB Leipzig,20,81,89,53000000.0,41000.0,58.66666666666666,0.9101123595505618,1.5283018867924528e-06,Good,81.47775913163227
Jamal Musiala,FC Bayern München,19,81,90,55500000.0,39000.0,74.33333333333333,0.9,1.4594594594594594e-06,Good,81.64925160096459
Sam Obisanya,AFC Richmond,22,81,88,52500000.0,55000.0,75.33333333333333,0.9204545454545454,1.5428571428571428e-06,Good,81.35634070543833
Pablo Sarabia García,Paris Saint-Germain,30,81,81,25000000.0,95000.0,78.0,1.0,3.24e-06,Good,80.76785954680187
Marc Bartra Aregall,Trabzonspor,31,81,81,17500000.0,44000.0,63.0,1.0,4.628571428571429e-06,Good,80.32759649223047
Felipe Augusto de Almeida Monteiro,Atlético de Madrid,33,81,81,12500000.0,57000.0,42.66666666666666,1.0,6.48e-06,Good,80.41357567401215
Harry Maguire,Manchester United,29,81,82,24000000.0,120000.0,63.66666666666666,0.9878048780487804,3.375e-06,Good,81.0500060720625
Juan Heberto Mestres de Mesquita,Clube Atlético Mineiro,26,81,81,24500000.0,43000.0,62.66666666666666,1.0,3.306122448979592e-06,Good,80.43882355091748
Marvin Oswaldo Rangel Azevedo,Flamengo,30,81,81,25500000.0,54000.0,83.0,1.0,3.176470588235294e-06,Good,80.42250325377626
Nailton Padrenda Mendes,Clube Atlético Mineiro,26,81,81,28000000.0,47000.0,76.33333333333333,1.0,2.8928571428571427e-06,Good,80.46077700028778
Welington Kauê Dano Nascimento,Clube Atlético Mineiro,22,81,81,27500000.0,37000.0,59.333333333333336,1.0,2.9454545454545456e-06,Good,80.4815221503192
Louri Adriano Bisesi Barbosa,RB Bragantino,30,81,81,25500000.0,27000.0,84.33333333333333,1.0,3.176470588235294e-06,Good,80.1972166894497
Rosival Jailson Dourado Santos,Sport Club Corinthians Paulista,22,81,81,27000000.0,31000.0,57.0,1.0,3e-06,Good,80.43414902178907
Adryan Juliano Zonta Torres,RB Bragantino,30,81,81,22000000.0,23000.0,67.0,1.0,3.681818181818182e-06,Good,80.18124482740896
Gianluca Mancini,Roma,26,81,83,28000000.0,68000.0,43.66666666666666,0.9759036144578314,2.8928571428571427e-06,Good,80.78092376283539
Guido Rodríguez,Real Betis Balompié,27,81,82,26500000.0,30000.0,62.66666666666666,0.9878048780487804,3.0566037735849056e-06,Good,80.35455171072837
Dayot Upamecano,FC Bayern München,23,81,87,37000000.0,54000.0,48.66666666666666,0.9310344827586208,2.1891891891891893e-06,Good,81.1701420851953
João Maria Palhinha Gonçalves,Fulham,26,81,83,28500000.0,66000.0,68.33333333333333,0.9759036144578314,2.8421052631578946e-06,Good,80.72575649289607
Denis Zakaria,Chelsea,25,81,86,34500000.0,95000.0,68.0,0.9418604651162792,2.347826086956522e-06,Good,81.29597775001773
Manuel Akanji,Manchester City,26,81,82,26500000.0,120000.0,50.0,0.9878048780487804,3.0566037735849056e-06,Good,81.1382315506253
André-Franck Zambo Anguissa,Napoli,26,81,83,28500000.0,58000.0,73.0,0.9759036144578314,2.8421052631578946e-06,Good,80.65203646974194
Kieran Tierney,Arsenal,25,81,85,33000000.0,82000.0,68.66666666666667,0.9529411764705882,2.4545454545454544e-06,Good,81.06623384316552
Marcus Rashford,Manchester United,24,81,85,37000000.0,120000.0,83.66666666666667,0.9529411764705882,2.1891891891891893e-06,Good,81.38787796049343
Richarlison de Andrade,Tottenham Hotspur,25,81,84,34500000.0,105000.0,81.66666666666667,0.9642857142857144,2.347826086956522e-06,Good,81.14247400395251
Gabriel dos S. Magalhães,Arsenal,24,81,87,37000000.0,74000.0,42.0,0.9310344827586208,2.1891891891891893e-06,Good,81.32697406404671
Henrikh Mkhitaryan,Inter,33,81,81,16000000.0,74000.0,81.33333333333333,1.0,5.0625e-06,Good,80.50216960087448
Nicolás Otamendi,SL Benfica,34,81,81,8500000.0,18000.0,57.0,1.0,9.529411764705882e-06,Good,80.03581547131927
Mario Götze,Eintracht Frankfurt,30,81,81,25000000.0,38000.0,76.66666666666667,1.0,3.24e-06,Good,80.29902162596008
Chris Smalling,Roma,32,81,81,16500000.0,68000.0,47.333333333333336,1.0,4.909090909090909e-06,Good,80.52896555033496
Nick Pope,Newcastle United,30,81,81,17000000.0,75000.0,27.666666666666668,1.0,4.764705882352941e-06,Good,80.6591143276489
Rafael Tolói,Atalanta,31,81,81,17500000.0,55000.0,51.66666666666666,1.0,4.628571428571429e-06,Good,80.43698228889573
Edinson Cavani,Valencia CF,35,81,81,11000000.0,37000.0,87.33333333333333,1.0,7.363636363636364e-06,Good,80.13202077360663
Éver Banega,Al Shabab,34,81,81,12000000.0,47000.0,74.33333333333333,1.0,6.75e-06,Good,80.25837200156488
Antonio Adán Garrido,Sporting CP,35,81,81,2900000.0,9000.0,27.0,1.0,2.793103448275862e-05,Good,79.97316202605285
Gareth Bale,Los Angeles FC,32,81,81,20500000.0,14000.0,83.66666666666667,1.0,3.951219512195122e-06,Good,80.03626475698505
Jan Vertonghen,RSC Anderlecht,35,81,81,7000000.0,21000.0,63.333333333333336,1.0,1.1571428571428573e-05,Good,80.02616461132882
Carlos Vela,Los Angeles FC,33,81,81,16000000.0,14000.0,79.33333333333333,1.0,5.0625e-06,Good,80.0096290811808
João Filipe Moutinho,Wolverhampton Wanderers,35,81,81,10500000.0,70000.0,70.66666666666667,1.0,7.714285714285714e-06,Good,80.4303022961281
Képler Laveran Lima Ferreira,FC Porto,39,81,81,4600000.0,12000.0,49.66666666666666,1.0,1.760869565217391e-05,Good,79.88916715237718
Giovani Lo Celso,Villarreal CF,26,81,83,31500000.0,100000.0,76.66666666666667,0.9759036144578314,2.571428571428572e-06,Good,81.0027127619482
Oscar dos Santos Emboaba,Shanghai Port FC,30,81,81,25000000.0,28000.0,79.33333333333333,1.0,3.24e-06,Good,80.21203751334752
Joe Gomez,Liverpool,25,81,86,34000000.0,100000.0,39.333333333333336,0.9418604651162792,2.3823529411764705e-06,Good,81.38246054813757
José Pedro Malheiro de Sá,Wolverhampton Wanderers,29,81,82,20000000.0,74000.0,29.0,0.9878048780487804,4.05e-06,Good,80.71364928926133
Borja Iglesias Quintás,Real Betis Balompié,29,81,81,25500000.0,36000.0,83.66666666666667,1.0,3.176470588235294e-06,Good,80.29198610037511
James Ward-Prowse,Southampton,27,81,82,29500000.0,69000.0,73.66666666666667,0.9878048780487804,2.745762711864407e-06,Good,80.66847466809085
Lucas Ocampos,Ajax,27,81,81,27500000.0,39000.0,82.0,1.0,2.9454545454545456e-06,Good,80.36451499327043
Edin Višća,Trabzonspor,32,81,81,20500000.0,48000.0,79.0,1.0,3.951219512195122e-06,Good,80.32483283507224
Téji Savanier,Montpellier Hérault SC,30,81,81,25000000.0,33000.0,76.33333333333333,1.0,3.24e-06,Good,80.25824847298546
Emil Forsberg,RB Leipzig,30,81,81,25000000.0,62000.0,74.0,1.0,3.24e-06,Good,80.50169315276739
Lucas Vázquez Iglesias,Real Madrid CF,31,81,81,18500000.0,140000.0,77.33333333333333,1.0,4.3783783783783785e-06,Good,81.10069759513559
Gaëtan Laborde,OGC Nice,28,81,81,26500000.0,61000.0,82.33333333333333,1.0,3.0566037735849056e-06,Good,80.52325580593481
